ANNO_VARIAZIONE;TIPO_VARIAZIONE;COD_COMUNE_OLD;DEN_COMUNE_OLD;COD_COMUNE;DEN_COMUNE;QUERY;AMBITO;AMBITO_SUB
2099;X;034025;Noceto;034025;Noceto;0;;
2099;X;034026;Palanzano;034026;Palanzano;0;;
2099;X;034027;Parma;034027;Parma;0;;
2099;X;034028;Pellegrino Parmense;034028;Pellegrino Parmense;0;;
2099;X;034030;Roccabianca;034030;Roccabianca;0;;
2099;X;034031;Sala Baganza;034031;Sala Baganza;0;;
2099;X;034032;Salsomaggiore Terme;034032;Salsomaggiore Terme;0;;
2099;X;034033;San Secondo Parmense;034033;San Secondo Parmense;0;;
2099;X;034035;Solignano;034035;Solignano;0;;
2099;X;034036;Soragna;034036;Soragna;0;;
2099;X;034038;Terenzo;034038;Terenzo;0;;
2099;X;034039;Tizzano Val Parma;034039;Tizzano Val Parma;0;;
2099;X;034040;Tornolo;034040;Tornolo;0;;
2099;X;034041;Torrile;034041;Torrile;0;;
2099;X;034042;Traversetolo;034042;Traversetolo;0;;
2099;X;034044;Valmozzola;034044;Valmozzola;0;;
2099;X;034045;Varano de' Melegari;034045;Varano de' Melegari;0;;
2099;X;034046;Varsi;034046;Varsi;0;;
2099;X;034049;Sissa Trecasali;034049;Sissa Trecasali;0;;
2014;ES;034034;Sissa;034049;Sissa Trecasali;0;;
2014;ES;034043;Trecasali;034049;Sissa Trecasali;0;;
2099;X;034050;Polesine Zibello;034050;Polesine Zibello;0;;
2016;ES;034029;Polesine Parmense;034050;Polesine Zibello;0;;
2016;ES;034048;Zibello;034050;Polesine Zibello;0;;
2099;X;034051;Sorbolo Mezzani;034051;Sorbolo Mezzani;0;;
2019;ES;034021;Mezzani;034051;Sorbolo Mezzani;0;;
2019;ES;034037;Sorbolo;034051;Sorbolo Mezzani;0;;
2099;X;035001;Albinea;035001;Albinea;0;;
2099;X;035002;Bagnolo in Piano;035002;Bagnolo in Piano;0;;
2099;X;035003;Baiso;035003;Baiso;0;;
2099;X;035004;Bibbiano;035004;Bibbiano;0;;
2099;X;035005;Boretto;035005;Boretto;0;;
2099;X;035006;Brescello;035006;Brescello;0;;
2099;X;035008;Cadelbosco di Sopra;035008;Cadelbosco di Sopra;0;;
2099;X;035009;Campagnola Emilia;035009;Campagnola Emilia;0;;
2099;X;035010;Campegine;035010;Campegine;0;;
2099;X;035011;Carpineti;035011;Carpineti;0;;
2099;X;035012;Casalgrande;035012;Casalgrande;0;;
2099;X;035013;Casina;035013;Casina;0;;
2099;X;035014;Castellarano;035014;Castellarano;0;;
2099;X;035015;Castelnovo di Sotto;035015;Castelnovo di Sotto;0;;
2099;X;035016;Castelnovo ne' Monti;035016;Castelnovo ne' Monti;0;;
2099;X;035017;Cavriago;035017;Cavriago;0;;
2099;X;035018;Canossa;035018;Canossa;0;;
2099;X;035020;Correggio;035020;Correggio;0;;
2099;X;035021;Fabbrico;035021;Fabbrico;0;;
2099;X;035022;Gattatico;035022;Gattatico;0;;
2099;X;035023;Gualtieri;035023;Gualtieri;0;;
2099;X;035024;Guastalla;035024;Guastalla;0;;
2099;X;035026;Luzzara;035026;Luzzara;0;;
2099;X;035027;Montecchio Emilia;035027;Montecchio Emilia;0;;
2099;X;035028;Novellara;035028;Novellara;0;;
2099;X;035029;Poviglio;035029;Poviglio;0;;
2099;X;035030;Quattro Castella;035030;Quattro Castella;0;;
2099;X;035032;Reggiolo;035032;Reggiolo;0;;
2099;X;035033;Reggio nell'Emilia;035033;Reggio nell'Emilia;0;;
2099;X;035034;Rio Saliceto;035034;Rio Saliceto;0;;
2099;X;035035;Rolo;035035;Rolo;0;;
2099;X;035036;Rubiera;035036;Rubiera;0;;
2099;X;035037;San Martino in Rio;035037;San Martino in Rio;0;;
2099;X;035038;San Polo d'Enza;035038;San Polo d'Enza;0;;
2099;X;035039;Sant'Ilario d'Enza;035039;Sant'Ilario d'Enza;0;;
2099;X;035040;Scandiano;035040;Scandiano;0;;
2099;X;035041;Toano;035041;Toano;0;;
2099;X;035042;Vetto;035042;Vetto;0;;
2099;X;035043;Vezzano sul Crostolo;035043;Vezzano sul Crostolo;0;;
2099;X;035044;Viano;035044;Viano;0;;
2099;X;035045;Villa Minozzo;035045;Villa Minozzo;0;;
2099;X;035046;Ventasso;035046;Ventasso;0;;
2016;ES;035007;Busana;035046;Ventasso;0;;
2016;ES;035019;Collagna;035046;Ventasso;0;;
2016;ES;035025;Ligonchio;035046;Ventasso;0;;
2016;ES;035031;Ramiseto;035046;Ventasso;0;;
2099;X;036001;Bastiglia;036001;Bastiglia;0;;
2099;X;036002;Bomporto;036002;Bomporto;0;;
2099;X;036003;Campogalliano;036003;Campogalliano;0;;
2099;X;036004;Camposanto;036004;Camposanto;0;;
2099;X;036005;Carpi;036005;Carpi;0;;
2099;X;036006;Castelfranco Emilia;036006;Castelfranco Emilia;0;;
2099;X;036007;Castelnuovo Rangone;036007;Castelnuovo Rangone;0;;
2099;X;036008;Castelvetro di Modena;036008;Castelvetro di Modena;0;;
2099;X;036009;Cavezzo;036009;Cavezzo;0;;
2099;X;036010;Concordia sulla Secchia;036010;Concordia sulla Secchia;0;;
2099;X;036011;Fanano;036011;Fanano;0;;
2099;X;036012;Finale Emilia;036012;Finale Emilia;0;;
2099;X;036013;Fiorano Modenese;036013;Fiorano Modenese;0;;
2099;X;036014;Fiumalbo;036014;Fiumalbo;0;;
2099;X;036015;Formigine;036015;Formigine;0;;
2099;X;036016;Frassinoro;036016;Frassinoro;0;;
2099;X;036017;Guiglia;036017;Guiglia;0;;
2099;X;036018;Lama Mocogno;036018;Lama Mocogno;0;;
2099;X;036019;Maranello;036019;Maranello;0;;
2099;X;036020;Marano sul Panaro;036020;Marano sul Panaro;0;;
2099;X;036021;Medolla;036021;Medolla;0;;
2099;X;036022;Mirandola;036022;Mirandola;0;;
2099;X;036023;Modena;036023;Modena;0;;
2099;X;036024;Montecreto;036024;Montecreto;0;;
2099;X;036025;Montefiorino;036025;Montefiorino;0;;
2099;X;036026;Montese;036026;Montese;0;;
2099;X;036027;Nonantola;036027;Nonantola;0;;
2099;X;036028;Novi di Modena;036028;Novi di Modena;0;;
2099;X;036029;Palagano;036029;Palagano;0;;
2099;X;036030;Pavullo nel Frignano;036030;Pavullo nel Frignano;0;;
2099;X;036031;Pievepelago;036031;Pievepelago;0;;
2099;X;036032;Polinago;036032;Polinago;0;;
2099;X;036033;Prignano sulla Secchia;036033;Prignano sulla Secchia;0;;
2099;X;036034;Ravarino;036034;Ravarino;0;;
2099;X;036035;Riolunato;036035;Riolunato;0;;
2099;X;036036;San Cesario sul Panaro;036036;San Cesario sul Panaro;0;;
2099;X;036037;San Felice sul Panaro;036037;San Felice sul Panaro;0;;
2099;X;036038;San Possidonio;036038;San Possidonio;0;;
2099;X;036039;San Prospero;036039;San Prospero;0;;
2099;X;036040;Sassuolo;036040;Sassuolo;0;;
2099;X;036041;Savignano sul Panaro;036041;Savignano sul Panaro;0;;
2099;X;036042;Serramazzoni;036042;Serramazzoni;0;;
2099;X;036043;Sestola;036043;Sestola;0;;
2099;X;036044;Soliera;036044;Soliera;0;;
2099;X;036045;Spilamberto;036045;Spilamberto;0;;
2099;X;036046;Vignola;036046;Vignola;0;;
2099;X;036047;Zocca;036047;Zocca;0;;
2099;X;037001;Anzola dell'Emilia;037001;Anzola dell'Emilia;0;;
2099;X;037002;Argelato;037002;Argelato;0;;
2099;X;037003;Baricella;037003;Baricella;0;;
2099;X;037005;Bentivoglio;037005;Bentivoglio;0;;
2099;X;037006;Bologna;037006;Bologna;0;;
2099;X;037007;Borgo Tossignano;037007;Borgo Tossignano;0;;
2099;X;037008;Budrio;037008;Budrio;0;;
2099;X;037009;Calderara di Reno;037009;Calderara di Reno;0;;
2099;X;037010;Camugnano;037010;Camugnano;0;;
2099;X;037011;Casalecchio di Reno;037011;Casalecchio di Reno;0;;
2099;X;037012;Casalfiumanese;037012;Casalfiumanese;0;;
2099;X;037013;Castel d'Aiano;037013;Castel d'Aiano;0;;
2099;X;037014;Castel del Rio;037014;Castel del Rio;0;;
2099;X;037015;Castel di Casio;037015;Castel di Casio;0;;
2099;X;037016;Castel Guelfo di Bologna;037016;Castel Guelfo di Bologna;0;;
2099;X;037017;Castello d'Argile;037017;Castello d'Argile;0;;
2099;X;037019;Castel Maggiore;037019;Castel Maggiore;0;;
2099;X;037020;Castel San Pietro Terme;037020;Castel San Pietro Terme;0;;
2099;X;037021;Castenaso;037021;Castenaso;0;;
2099;X;037022;Castiglione dei Pepoli;037022;Castiglione dei Pepoli;0;;
2099;X;037024;Crevalcore;037024;Crevalcore;0;;
2099;X;037025;Dozza;037025;Dozza;0;;
2099;X;037026;Fontanelice;037026;Fontanelice;0;;
2099;X;037027;Gaggio Montano;037027;Gaggio Montano;0;;
2099;X;037028;Galliera;037028;Galliera;0;;
2099;X;037030;Granarolo dell'Emilia;037030;Granarolo dell'Emilia;0;;
2099;X;037031;Grizzana Morandi;037031;Grizzana Morandi;0;;
2099;X;037032;Imola;037032;Imola;0;;
2099;X;037033;Lizzano in Belvedere;037033;Lizzano in Belvedere;0;;
2099;X;037034;Loiano;037034;Loiano;0;;
2099;X;037035;Malalbergo;037035;Malalbergo;0;;
2099;X;037036;Marzabotto;037036;Marzabotto;0;;
2099;X;037037;Medicina;037037;Medicina;0;;
2099;X;037038;Minerbio;037038;Minerbio;0;;
2099;X;037039;Molinella;037039;Molinella;0;;
2099;X;037040;Monghidoro;037040;Monghidoro;0;;
2099;X;037041;Monterenzio;037041;Monterenzio;0;;
2099;X;037042;Monte San Pietro;037042;Monte San Pietro;0;;
2099;X;037044;Monzuno;037044;Monzuno;0;;
2099;X;037045;Mordano;037045;Mordano;0;;
2099;X;037046;Ozzano dell'Emilia;037046;Ozzano dell'Emilia;0;;
2099;X;037047;Pianoro;037047;Pianoro;0;;
2099;X;037048;Pieve di Cento;037048;Pieve di Cento;0;;
2099;X;037050;Sala Bolognese;037050;Sala Bolognese;0;;
2099;X;037051;San Benedetto Val di Sambro;037051;San Benedetto Val di Sambro;0;;
2099;X;037052;San Giorgio di Piano;037052;San Giorgio di Piano;0;;
2099;X;037053;San Giovanni in Persiceto;037053;San Giovanni in Persiceto;0;;
2099;X;037054;San Lazzaro di Savena;037054;San Lazzaro di Savena;0;;
2099;X;037055;San Pietro in Casale;037055;San Pietro in Casale;0;;
2099;X;037056;Sant'Agata Bolognese;037056;Sant'Agata Bolognese;0;;
2099;X;037057;Sasso Marconi;037057;Sasso Marconi;0;;
2099;X;037059;Vergato;037059;Vergato;0;;
2099;X;037060;Zola Predosa;037060;Zola Predosa;0;;
2099;X;037061;Valsamoggia;037061;Valsamoggia;0;;
2014;ES;037004;Bazzano;037061;Valsamoggia;0;;
2014;ES;037018;Castello di Serravalle;037061;Valsamoggia;0;;
2014;ES;037023;Crespellano;037061;Valsamoggia;0;;
2014;ES;037043;Monteveglio;037061;Valsamoggia;0;;
2014;ES;037058;Savigno;037061;Valsamoggia;0;;
2099;X;037062;Alto Reno Terme;037062;Alto Reno Terme;0;;
2016;ES;037029;Granaglione;037062;Alto Reno Terme;0;;
2016;ES;037049;Porretta Terme;037062;Alto Reno Terme;0;;
2099;X;038001;Argenta;038001;Argenta;0;;
2099;X;038003;Bondeno;038003;Bondeno;0;;
2099;X;038004;Cento;038004;Cento;0;;
2099;X;038005;Codigoro;038005;Codigoro;0;;
2099;X;038006;Comacchio;038006;Comacchio;0;;
2099;X;038007;Copparo;038007;Copparo;0;;
2099;X;038008;Ferrara;038008;Ferrara;0;;
2099;X;038010;Jolanda di Savoia;038010;Jolanda di Savoia;0;;
2099;X;038011;Lagosanto;038011;Lagosanto;0;;
2099;X;038012;Masi Torello;038012;Masi Torello;0;;
2099;X;038014;Mesola;038014;Mesola;0;;
2099;X;038017;Ostellato;038017;Ostellato;0;;
2099;X;038018;Poggio Renatico;038018;Poggio Renatico;0;;
2099;X;038019;Portomaggiore;038019;Portomaggiore;0;;
2099;X;038022;Vigarano Mainarda;038022;Vigarano Mainarda;0;;
2099;X;038023;Voghiera;038023;Voghiera;0;;
2099;X;038025;Goro;038025;Goro;0;;
2099;X;038027;Fiscaglia;038027;Fiscaglia;0;;
2014;ES;038026;Migliaro;038027;Fiscaglia;0;;
2014;ES;038015;Migliarino;038027;Fiscaglia;0;;
2014;ES;038013;Massa Fiscaglia;038027;Fiscaglia;0;;
2099;X;038028;Terre del Reno;038028;Terre del Reno;0;;
2017;ES;038016;Mirabello;038028;Terre del Reno;0;;
2017;ES;038021;Sant'Agostino;038028;Terre del Reno;0;;
2099;X;038029;Riva del Po;038029;Riva del Po;0;;
2019;ES;038002;Berra;038029;Riva del Po;0;;
2019;ES;038020;Ro;038029;Riva del Po;0;;
2099;X;038030;Tresignana;038030;Tresignana;0;;
2019;ES;038009;Formignana;038030;Tresignana;0;;
2019;ES;038024;Tresigallo;038030;Tresignana;0;;
2099;X;039001;Alfonsine;039001;Alfonsine;0;;
2099;X;039002;Bagnacavallo;039002;Bagnacavallo;0;;
2099;X;039003;Bagnara di Romagna;039003;Bagnara di Romagna;0;;
2099;X;039004;Brisighella;039004;Brisighella;0;;
2099;X;039005;Casola Valsenio;039005;Casola Valsenio;0;;
2099;X;039006;Castel Bolognese;039006;Castel Bolognese;0;;
2099;X;039007;Cervia;039007;Cervia;0;;
2099;X;039008;Conselice;039008;Conselice;0;;
2099;X;039009;Cotignola;039009;Cotignola;0;;
2099;X;039010;Faenza;039010;Faenza;0;;
2099;X;039011;Fusignano;039011;Fusignano;0;;
2099;X;039012;Lugo;039012;Lugo;0;;
2099;X;039013;Massa Lombarda;039013;Massa Lombarda;0;;
2099;X;039014;Ravenna;039014;Ravenna;0;;
2099;X;039015;Riolo Terme;039015;Riolo Terme;0;;
2099;X;039016;Russi;039016;Russi;0;;
2099;X;039017;Sant'Agata sul Santerno;039017;Sant'Agata sul Santerno;0;;
2099;X;039018;Solarolo;039018;Solarolo;0;;
2099;X;040001;Bagno di Romagna;040001;Bagno di Romagna;0;;
2099;X;040003;Bertinoro;040003;Bertinoro;0;;
2099;X;040004;Borghi;040004;Borghi;0;;
2099;X;040005;Castrocaro Terme e Terra del Sole;040005;Castrocaro Terme e Terra del Sole;0;;
2099;X;040007;Cesena;040007;Cesena;0;;
2099;X;040008;Cesenatico;040008;Cesenatico;0;;
2099;X;040009;Civitella di Romagna;040009;Civitella di Romagna;0;;
2099;X;040011;Dovadola;040011;Dovadola;0;;
2099;X;040012;Forlì;040012;Forlì;0;;
2099;X;040013;Forlimpopoli;040013;Forlimpopoli;0;;
2099;X;040014;Galeata;040014;Galeata;0;;
2099;X;040015;Gambettola;040015;Gambettola;0;;
2099;X;040016;Gatteo;040016;Gatteo;0;;
2099;X;040018;Longiano;040018;Longiano;0;;
2099;X;040019;Meldola;040019;Meldola;0;;
2099;X;040020;Mercato Saraceno;040020;Mercato Saraceno;0;;
2099;X;040022;Modigliana;040022;Modigliana;0;;
2099;X;040028;Montiano;040028;Montiano;0;;
2099;X;040031;Portico e San Benedetto;040031;Portico e San Benedetto;0;;
2099;X;040032;Predappio;040032;Predappio;0;;
2099;X;040033;Premilcuore;040033;Premilcuore;0;;
2099;X;040036;Rocca San Casciano;040036;Rocca San Casciano;0;;
2099;X;040037;Roncofreddo;040037;Roncofreddo;0;;
2099;X;040041;San Mauro Pascoli;040041;San Mauro Pascoli;0;;
2099;X;040043;Santa Sofia;040043;Santa Sofia;0;;
2099;X;040044;Sarsina;040044;Sarsina;0;;
2099;X;040045;Savignano sul Rubicone;040045;Savignano sul Rubicone;0;;
2099;X;040046;Sogliano al Rubicone;040046;Sogliano al Rubicone;0;;
2099;X;040049;Tredozio;040049;Tredozio;0;;
2099;X;040050;Verghereto;040050;Verghereto;0;;
2099;X;041001;Acqualagna;041001;Acqualagna;0;;
2099;X;041002;Apecchio;041002;Apecchio;0;;
2099;X;041005;Belforte all'Isauro;041005;Belforte all'Isauro;0;;
2099;X;041006;Borgo Pace;041006;Borgo Pace;0;;
2099;X;041007;Cagli;041007;Cagli;0;;
2099;X;041008;Cantiano;041008;Cantiano;0;;
2099;X;041009;Carpegna;041009;Carpegna;0;;
2099;X;041010;Cartoceto;041010;Cartoceto;0;;
2099;X;041013;Fano;041013;Fano;0;;
2099;X;041014;Fermignano;041014;Fermignano;0;;
2099;X;041015;Fossombrone;041015;Fossombrone;0;;
2099;X;041016;Fratte Rosa;041016;Fratte Rosa;0;;
2099;X;041017;Frontino;041017;Frontino;0;;
2099;X;041018;Frontone;041018;Frontone;0;;
2099;X;041019;Gabicce Mare;041019;Gabicce Mare;0;;
2099;X;041020;Gradara;041020;Gradara;0;;
2099;X;041021;Isola del Piano;041021;Isola del Piano;0;;
2099;X;041022;Lunano;041022;Lunano;0;;
2099;X;041023;Macerata Feltria;041023;Macerata Feltria;0;;
2099;X;041025;Mercatello sul Metauro;041025;Mercatello sul Metauro;0;;
2099;X;041026;Mercatino Conca;041026;Mercatino Conca;0;;
2099;X;041027;Mombaroccio;041027;Mombaroccio;0;;
2099;X;041028;Mondavio;041028;Mondavio;0;;
2099;X;041029;Mondolfo;041029;Mondolfo;0;;
2099;X;041030;Montecalvo in Foglia;041030;Montecalvo in Foglia;0;;
2099;X;041031;Monte Cerignone;041031;Monte Cerignone;0;;
2020;ES;041032;Monteciccardo;041044;Pesaro;0;;
2099;X;041033;Montecopiolo;041033;Montecopiolo;0;;
2099;X;041034;Montefelcino;041034;Montefelcino;0;;
2099;X;041035;Monte Grimano Terme;041035;Monte Grimano Terme;0;;
2099;X;041036;Montelabbate;041036;Montelabbate;0;;
2099;X;041038;Monte Porzio;041038;Monte Porzio;0;;
2099;X;041041;Peglio;041041;Peglio;0;;
2099;X;041043;Pergola;041043;Pergola;0;;
2099;X;041044;Pesaro;041044;Pesaro;0;;
2099;X;041045;Petriano;041045;Petriano;0;;
2099;X;041047;Piandimeleto;041047;Piandimeleto;0;;
2099;X;041048;Pietrarubbia;041048;Pietrarubbia;0;;
2099;X;041049;Piobbico;041049;Piobbico;0;;
2099;X;041051;San Costanzo;041051;San Costanzo;0;;
2099;X;041054;San Lorenzo in Campo;041054;San Lorenzo in Campo;0;;
2099;X;041057;Sant'Angelo in Vado;041057;Sant'Angelo in Vado;0;;
2099;X;041058;Sant'Ippolito;041058;Sant'Ippolito;0;;
2099;X;041060;Sassofeltrio;041060;Sassofeltrio;0;;
2099;X;041061;Serra Sant'Abbondio;041061;Serra Sant'Abbondio;0;;
2099;X;041064;Tavoleto;041064;Tavoleto;0;;
2099;X;041065;Tavullia;041065;Tavullia;0;;
2099;X;041066;Urbania;041066;Urbania;0;;
2099;X;041067;Urbino;041067;Urbino;0;;
2099;X;041068;Vallefoglia;041068;Vallefoglia;0;;
2014;ES;041012;Colbordolo;041068;Vallefoglia;0;;
2014;ES;041056;Sant'Angelo in Lizzola;041068;Vallefoglia;0;;
2099;X;041069;Colli al Metauro;041069;Colli al Metauro;0;;
2017;ES;041037;Montemaggiore al Metauro;041069;Colli al Metauro;0;;
2017;ES;041050;Saltara;041069;Colli al Metauro;0;;
2017;ES;041062;Serrungarina;041069;Colli al Metauro;0;;
2099;X;041070;Terre Roveresche;041070;Terre Roveresche;0;;
2017;ES;041004;Barchi;041070;Terre Roveresche;0;;
2017;ES;041040;Orciano di Pesaro;041070;Terre Roveresche;0;;
2017;ES;041046;Piagge;041070;Terre Roveresche;0;;
2017;ES;041052;San Giorgio di Pesaro;041070;Terre Roveresche;0;;
2099;X;041071;Sassocorvaro Auditore;041071;Sassocorvaro Auditore;0;;
2019;ES;041003;Auditore;041071;Sassocorvaro Auditore;0;;
2019;ES;041059;Sassocorvaro;041071;Sassocorvaro Auditore;0;;
2099;X;042001;Agugliano;042001;Agugliano;0;;
2099;X;042002;Ancona;042002;Ancona;0;;
2099;X;042003;Arcevia;042003;Arcevia;0;;
2099;X;042004;Barbara;042004;Barbara;0;;
2099;X;042005;Belvedere Ostrense;042005;Belvedere Ostrense;0;;
2099;X;042006;Camerano;042006;Camerano;0;;
2099;X;042007;Camerata Picena;042007;Camerata Picena;0;;
2099;X;042008;Castelbellino;042008;Castelbellino;0;;
2099;X;042010;Castelfidardo;042010;Castelfidardo;0;;
2099;X;042011;Castelleone di Suasa;042011;Castelleone di Suasa;0;;
2099;X;042012;Castelplanio;042012;Castelplanio;0;;
2099;X;042013;Cerreto d'Esi;042013;Cerreto d'Esi;0;;
2099;X;042014;Chiaravalle;042014;Chiaravalle;0;;
2099;X;042015;Corinaldo;042015;Corinaldo;0;;
2099;X;042016;Cupramontana;042016;Cupramontana;0;;
2099;X;042017;Fabriano;042017;Fabriano;0;;
2099;X;042018;Falconara Marittima;042018;Falconara Marittima;0;;
2099;X;042019;Filottrano;042019;Filottrano;0;;
2099;X;042020;Genga;042020;Genga;0;;
2099;X;042021;Jesi;042021;Jesi;0;;
2099;X;042022;Loreto;042022;Loreto;0;;
2099;X;042023;Maiolati Spontini;042023;Maiolati Spontini;0;;
2099;X;042024;Mergo;042024;Mergo;0;;
2099;X;042025;Monsano;042025;Monsano;0;;
2099;X;042026;Montecarotto;042026;Montecarotto;0;;
2099;X;042027;Montemarciano;042027;Montemarciano;0;;
2099;X;042029;Monte Roberto;042029;Monte Roberto;0;;
2099;X;042030;Monte San Vito;042030;Monte San Vito;0;;
2099;X;042031;Morro d'Alba;042031;Morro d'Alba;0;;
2099;X;042032;Numana;042032;Numana;0;;
2099;X;042033;Offagna;042033;Offagna;0;;
2099;X;042034;Osimo;042034;Osimo;0;;
2099;X;042035;Ostra;042035;Ostra;0;;
2099;X;042036;Ostra Vetere;042036;Ostra Vetere;0;;
2099;X;042037;Poggio San Marcello;042037;Poggio San Marcello;0;;
2099;X;042038;Polverigi;042038;Polverigi;0;;
2099;X;042040;Rosora;042040;Rosora;0;;
2099;X;042041;San Marcello;042041;San Marcello;0;;
2099;X;042042;San Paolo di Jesi;042042;San Paolo di Jesi;0;;
2099;X;042043;Santa Maria Nuova;042043;Santa Maria Nuova;0;;
2099;X;042044;Sassoferrato;042044;Sassoferrato;0;;
2099;X;042045;Senigallia;042045;Senigallia;0;;
2099;X;042046;Serra de' Conti;042046;Serra de' Conti;0;;
2099;X;042047;Serra San Quirico;042047;Serra San Quirico;0;;
2099;X;042048;Sirolo;042048;Sirolo;0;;
2099;X;042049;Staffolo;042049;Staffolo;0;;
2099;X;042050;Trecastelli;042050;Trecastelli;0;;
2014;ES;042009;Castel Colonna;042050;Trecastelli;0;;
2014;ES;042028;Monterado;042050;Trecastelli;0;;
2014;ES;042039;Ripe;042050;Trecastelli;0;;
2099;X;043002;Apiro;043002;Apiro;0;;
2099;X;043003;Appignano;043003;Appignano;0;;
2099;X;043004;Belforte del Chienti;043004;Belforte del Chienti;0;;
2099;X;043005;Bolognola;043005;Bolognola;0;;
2099;X;043006;Caldarola;043006;Caldarola;0;;
2099;X;043007;Camerino;043007;Camerino;0;;
2099;X;043008;Camporotondo di Fiastrone;043008;Camporotondo di Fiastrone;0;;
2099;X;043009;Castelraimondo;043009;Castelraimondo;0;;
2099;X;043010;Castelsantangelo sul Nera;043010;Castelsantangelo sul Nera;0;;
2099;X;043011;Cessapalombo;043011;Cessapalombo;0;;
2099;X;043012;Cingoli;043012;Cingoli;0;;
2099;X;043013;Civitanova Marche;043013;Civitanova Marche;0;;
2099;X;043014;Colmurano;043014;Colmurano;0;;
2099;X;043015;Corridonia;043015;Corridonia;0;;
2099;X;043016;Esanatoglia;043016;Esanatoglia;0;;
2099;X;043017;Fiastra;043017;Fiastra;0;;
2017;ES;043001;Acquacanina;043017;Fiastra;0;;
2099;X;043019;Fiuminata;043019;Fiuminata;0;;
2099;X;043020;Gagliole;043020;Gagliole;0;;
2099;X;043021;Gualdo;043021;Gualdo;0;;
2099;X;043022;Loro Piceno;043022;Loro Piceno;0;;
2099;X;043023;Macerata;043023;Macerata;0;;
2099;X;043024;Matelica;043024;Matelica;0;;
2099;X;043025;Mogliano;043025;Mogliano;0;;
2099;X;043026;Montecassiano;043026;Montecassiano;0;;
2099;X;043027;Monte Cavallo;043027;Monte Cavallo;0;;
2099;X;043028;Montecosaro;043028;Montecosaro;0;;
2099;X;043029;Montefano;043029;Montefano;0;;
2099;X;043030;Montelupone;043030;Montelupone;0;;
2099;X;043031;Monte San Giusto;043031;Monte San Giusto;0;;
2099;X;043032;Monte San Martino;043032;Monte San Martino;0;;
2099;X;043033;Morrovalle;043033;Morrovalle;0;;
2099;X;043034;Muccia;043034;Muccia;0;;
2099;X;043035;Penna San Giovanni;043035;Penna San Giovanni;0;;
2099;X;043036;Petriolo;043036;Petriolo;0;;
2099;X;043038;Pieve Torina;043038;Pieve Torina;0;;
2099;X;043039;Pioraco;043039;Pioraco;0;;
2099;X;043040;Poggio San Vicino;043040;Poggio San Vicino;0;;
2099;X;043041;Pollenza;043041;Pollenza;0;;
2099;X;043042;Porto Recanati;043042;Porto Recanati;0;;
2099;X;043043;Potenza Picena;043043;Potenza Picena;0;;
2099;X;043044;Recanati;043044;Recanati;0;;
2099;X;043045;Ripe San Ginesio;043045;Ripe San Ginesio;0;;
2099;X;043046;San Ginesio;043046;San Ginesio;0;;
2099;X;043047;San Severino Marche;043047;San Severino Marche;0;;
2099;X;043048;Sant'Angelo in Pontano;043048;Sant'Angelo in Pontano;0;;
2099;X;043049;Sarnano;043049;Sarnano;0;;
2099;X;043050;Sefro;043050;Sefro;0;;
2099;X;043051;Serrapetrona;043051;Serrapetrona;0;;
2099;X;043052;Serravalle di Chienti;043052;Serravalle di Chienti;0;;
2099;X;043053;Tolentino;043053;Tolentino;0;;
2099;X;043054;Treia;043054;Treia;0;;
2099;X;043055;Urbisaglia;043055;Urbisaglia;0;;
2099;X;043056;Ussita;043056;Ussita;0;;
2099;X;043057;Visso;043057;Visso;0;;
2099;X;043058;Valfornace;043058;Valfornace;0;;
2017;ES;043037;Pievebovigliana;043058;Valfornace;0;;
2017;ES;043018;Fiordimonte;043058;Valfornace;0;;
2099;X;044001;Acquasanta Terme;044001;Acquasanta Terme;0;;
2099;X;044002;Acquaviva Picena;044002;Acquaviva Picena;0;;
2099;X;044005;Appignano del Tronto;044005;Appignano del Tronto;0;;
2099;X;044006;Arquata del Tronto;044006;Arquata del Tronto;0;;
2099;X;044007;Ascoli Piceno;044007;Ascoli Piceno;0;;
2099;X;044010;Carassai;044010;Carassai;0;;
2099;X;044011;Castel di Lama;044011;Castel di Lama;0;;
2099;X;044012;Castignano;044012;Castignano;0;;
2099;X;044013;Castorano;044013;Castorano;0;;
2099;X;044014;Colli del Tronto;044014;Colli del Tronto;0;;
2099;X;044015;Comunanza;044015;Comunanza;0;;
2099;X;044016;Cossignano;044016;Cossignano;0;;
2099;X;044017;Cupra Marittima;044017;Cupra Marittima;0;;
2099;X;044020;Folignano;044020;Folignano;0;;
2099;X;044021;Force;044021;Force;0;;
2099;X;044023;Grottammare;044023;Grottammare;0;;
2099;X;044027;Maltignano;044027;Maltignano;0;;
2099;X;044029;Massignano;044029;Massignano;0;;
2099;X;044031;Monsampolo del Tronto;044031;Monsampolo del Tronto;0;;
2099;X;044032;Montalto delle Marche;044032;Montalto delle Marche;0;;
2099;X;044034;Montedinove;044034;Montedinove;0;;
2099;X;044036;Montefiore dell'Aso;044036;Montefiore dell'Aso;0;;
2099;X;044038;Montegallo;044038;Montegallo;0;;
2099;X;044044;Montemonaco;044044;Montemonaco;0;;
2099;X;044045;Monteprandone;044045;Monteprandone;0;;
2099;X;044054;Offida;044054;Offida;0;;
2099;X;044056;Palmiano;044056;Palmiano;0;;
2099;X;044063;Ripatransone;044063;Ripatransone;0;;
