OC_COD_CICLO;OC_DESCR_CICLO;OC_CODICE_PROGRAMMA;OC_DESCRIZIONE_PROGRAMMA;OC_ARTICOLAZIONE_PROGRAMMA;OC_COD_ARTICOLAZ_PROGRAMMA;OC_DESCR_ARTICOLAZ_PROGRAMMA;OC_SUBARTICOLAZIONE_PROGRAMMA;OC_COD_SUBARTICOLAZ_PROGRAMMA;OC_DESCR_SUBARTICOLAZ_PROGRAMMA;QUERY;NOTE
1;Ciclo di programmazione 2007-2013;2007IT052PO006;POR CRO FSE LOMBARDIA;ASSE;02;Occupabilità;OBIETTIVO SPECIFICO;06;Migliorare l'accesso delle donne all'occupazione e;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO006;POR CRO FSE LOMBARDIA;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;02;Favorire l'innovazione e la produttività  attraver;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO006;POR CRO FESR LOMBARDIA;ASSE;04;Tutela e valorizzazione del patrimonio naturale e culturale;OBIETTIVO SPECIFICO;09;Valorizzazione del patrimonio culturale e ambienta;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO006;POR CRO FESR LOMBARDIA;ASSE;01;Innovazione ed Economia della Conoscenza;OBIETTIVO SPECIFICO;02;Sostegno alla crescita collaborativa ed innovativa;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO006;POR CRO FESR LOMBARDIA;ASSE;05;Assistenza tecnica;OBIETTIVO SPECIFICO;11;"Valutazione e studi; informazione e comunicazione";0;
1;Ciclo di programmazione 2007-2013;2007IT162PO006;POR CRO FESR LOMBARDIA;ASSE;05;Assistenza tecnica;OBIETTIVO SPECIFICO;10;Preparazione, attuazione, sorveglianza e ispezioni;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO006;POR CRO FSE LOMBARDIA;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;03;Sviluppare politiche e servizi per l'anticipazione;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO006;POR CRO FSE LOMBARDIA;ASSE;06;Assistenza tecnica;OBIETTIVO SPECIFICO;12;Migliorare l'efficacia e l'efficienza dei Programm;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO006;POR CRO FESR LOMBARDIA;ASSE;03;Mobilità sostenibile;OBIETTIVO SPECIFICO;07;Incremento della mobilità  sostenibile delle perso;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO006;POR CRO FESR LOMBARDIA;ASSE;01;Innovazione ed Economia della Conoscenza;OBIETTIVO SPECIFICO;01;Sostegno agli investimenti in ricerca e sviluppo i;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO006;POR CRO FESR LOMBARDIA;ASSE;03;Mobilità sostenibile;OBIETTIVO SPECIFICO;08;Implementazione delle reti infrastrutturali second;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;121;Potenziamento e miglioramento degli standard del Trasporto Pubblico Locale con particolare attenzione all'incremento del servizio sulle linee ferroviarie;AZIONE;1212;"acquisto di Treni Servizi Regionali ""TSR""";0;
1;Ciclo di programmazione 2007-2013;2007IT052PO006;POR CRO FSE LOMBARDIA;ASSE;04;Capitale Umano;OBIETTIVO SPECIFICO;10;Creazione di reti tra università , centri tecnolog;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO006;POR CRO FSE LOMBARDIA;ASSE;05;Transnazionalità e interregionalità;OBIETTIVO SPECIFICO;11;Promuovere la realizzazione e lo sviluppo di inizi;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO006;POR CRO FSE LOMBARDIA;ASSE;02;Occupabilità;OBIETTIVO SPECIFICO;04;Aumentare l'efficienza, l'efficacia la qualità  e;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;261;Incremento dell'attrattività di Regione Lombardia attraverso la valorizzazione del patrimonio architettonico e la creazione/promozione di eventi culturali;AZIONE;2613;promozione di eventi e manifestazioni culturali;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;241;Completamento degli interventi strutturali e potenziamento dei servizi della filiera di istruzione-formazione-lavoro, in attuazione delle riforme regionali (LR 19/07 e LR 22/06);AZIONE;2416;APQI Residenza universitaria e scuola primaria a l;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;241;Completamento degli interventi strutturali e potenziamento dei servizi della filiera di istruzione-formazione-lavoro, in attuazione delle riforme regionali (LR 19/07 e LR 22/06);AZIONE;2413;Potenziamento servizi filiera ustruzione-formazion;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;211;Favorire la crescita complessiva dei giovani attraverso azioni creative ed aggregative con particolare attenzione agli interventi infrastrutturali;AZIONE;2111;Realizzazione di una rete di ostelli nel territori;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO006;POR CRO FESR LOMBARDIA;ASSE;02;Energia;OBIETTIVO SPECIFICO;05;Incremento della produzione energetica da fonti ri;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;142;Sistema unico ed integrato delle reti di radiocomunicazione del 118, della Protezione Civile, Polizia Locale e Antincendio Boschivo;AZIONE;1422;implementazione del sistema integrato e condiviso;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO006;POR CRO FSE LOMBARDIA;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;01;Sviluppare sistemi di formazione continua e sosten;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO006;POR CRO FESR LOMBARDIA;ASSE;01;Innovazione ed Economia della Conoscenza;OBIETTIVO SPECIFICO;04;Sostegno alla società  dell'informazione in aree a;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;111;Completamenti e realizzazioni di opere, viarie e ferroviarie, necessarie allo sviluppo competitivo e sostenibile di Regione Lombardia;AZIONE;1111;completamenti e realizzazioni di opere viarie;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;111;Completamenti e realizzazioni di opere, viarie e ferroviarie, necessarie allo sviluppo competitivo e sostenibile di Regione Lombardia;AZIONE;1112;completamenti e realizzazioni di opere ferroviarie;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;242;Sostegno alla ricerca e all'innovazione anche per consolidare partnerships con soggetti internazionali;AZIONE;2421;Sviluppo della ricerca nel settore energetico, man;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;241;Completamento degli interventi strutturali e potenziamento dei servizi della filiera di istruzione-formazione-lavoro, in attuazione delle riforme regionali (LR 19/07 e LR 22/06);AZIONE;2418;Interventi infrastrutturali di ampliamento o restr;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;141;Infrastrutture e tecnologie per la sicurezza idraulica (priorità per la messa in sicurezza dell'area Expo, con valorizzazione del tema acqua);AZIONE;1411;Mitigazione del rischio idraulico nell'area Nord M;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;311;Gestione, attuazione, sorveglianza e monitoraggio;AZIONE;3111;Gestione, attuazione, sorveglianza e monitoraggio;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;312;Attività di valutazione, studi e ricerche, informazione e comunicazione;AZIONE;3121;Attività di valutazione, studi e ricerche, informa;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;142;Sistema unico ed integrato delle reti di radiocomunicazione del 118, della Protezione Civile, Polizia Locale e Antincendio Boschivo;AZIONE;1421;sviluppo e realizzazione di un sitema integrato e;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;261;Incremento dell'attrattività di Regione Lombardia attraverso la valorizzazione del patrimonio architettonico e la creazione/promozione di eventi culturali;AZIONE;2611;valorizzazione del patrimonio architettonico attra;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;261;Incremento dell'attrattività di Regione Lombardia attraverso la valorizzazione del patrimonio architettonico e la creazione/promozione di eventi culturali;AZIONE;2614;Valorizzazione del patrimonio naturale e culturale;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO006;POR CRO FESR LOMBARDIA;ASSE;01;Innovazione ed Economia della Conoscenza;OBIETTIVO SPECIFICO;03;Sostegno alla semplificazione dei rapporti tra imp;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;252;Interventi in materia di risparmio energetico in edifici pubblici;AZIONE;2521;realizzazione di interventi finalizzati al risparm;0;
1;Ciclo di programmazione 2007-2013;2007LO002FA006;PAR FSC LOMBARDIA;LINEA;221;Incremento dell'offerta abitativa (esistente e nuova) per la migliore vivibilità nelle aree urbane, attraverso modalità finanziarie innovative;AZIONE;2211;Sostegno alle famiglie nell'accesso all'abitazione;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;611;Innalzamento dei livelli di conoscenze, abilità e competenze degli adolescenti e promozione della partecipazione sociale.;AZIONE;6111;Riqualificazione dei centri di aggregazione giovan;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;511;Promozione del sistema Marche e qualificazione delle strutture ricettive e dei servizi di accoglienza.;AZIONE;5112;Concessione di contributi in conto interessi alle;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;512;Incremento delle possibilità di fruizione delle principali attrattive naturali in un'ottica di sostenibilità ambientale.;AZIONE;5123;Conservazione e valorizzazione della biodiversità;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;03;Efficienza energetica e promozione delle energie rinnovabili;OBIETTIVO SPECIFICO;313;Promuovere il risparmio energetico in contesti urb;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;241;Sviluppo di Piani di Insediamento Produttivo;AZIONE;2413;Interventi per l'incremento e la stabilizzazione d;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;414;Qualificazione della offerta di mobilità pubblica urbana in chiave eco-sostenibile.;AZIONE;4143;Rinnovo autobus ecocompatibili dei servizi pubblic;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;612;Costruzione, ristrutturazione, adeguamento e riqualificazione delle strutture socio-educative e socio-assistenziali.;AZIONE;6121;Contributi in conto capitale per l'acquistio di im;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;01;Innovazione ed economia della conoscenza;OBIETTIVO SPECIFICO;111;Promuovere i progetti di ricerca industriale e di;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;211;Potenziamento dell'offerta di servizi tecnologici innovativi e sviluppo di azioni di sistema innovative a supporto delle imprese.;AZIONE;2111;Innovazione ed adeguamento strutturale del laborat;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;511;Promozione del sistema Marche e qualificazione delle strutture ricettive e dei servizi di accoglienza.;AZIONE;5111;Campagna unitaria di marketing e promozione delle;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;03;Efficienza energetica e promozione delle energie rinnovabili;OBIETTIVO SPECIFICO;321;Favorire gli interventi finalizzati al risparmio e;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;411;Sviluppo e miglioramento della dotazione delle infrastrutture portuali e aeroportuali.;AZIONE;4111;Attuazione dell'Accordo di Programma Quadro per i;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;02;Società dell'Informazione;OBIETTIVO SPECIFICO;212;Innovare l'organizzazione della PA, mediante una r;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;611;Innalzamento dei livelli di conoscenze, abilità e competenze degli adolescenti e promozione della partecipazione sociale.;AZIONE;6112;Cofinanziamento APQ - Giovani Ri-cercatori di sens;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;613;Potenziamento e sviluppo dei servizi per l'accessibilità a prestazioni socio - sanitarie rivolte alla popolazione in età avanzata.;AZIONE;6132;Acquisto, ristrutturazione, adeguamento struttural;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;05;Valorizzazione dei territori;OBIETTIVO SPECIFICO;512;Migliorare la gestione dei rischi idrogeologici at;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;01;Innovazione ed economia della conoscenza;OBIETTIVO SPECIFICO;121;Promuovere l'innovazione diffusa per le imprese e;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;06;Assistenza tecnica;OBIETTIVO SPECIFICO;621;Progettare e realizzare un piano di comunicazione;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;06;Assistenza tecnica;OBIETTIVO SPECIFICO;611;Supportare la preparazione, sorveglianza e control;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;05;Valorizzazione dei territori;OBIETTIVO SPECIFICO;531;Promuovere attività  di marketing e di promozione;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;1011;Gestione, controllo, monitoraggio, rendicontazione e valutazione.;AZIONE;1011;Interventi di assistenza tecnica;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;05;Valorizzazione dei territori;OBIETTIVO SPECIFICO;522;Riqualificare e valorizzare le aree e/o complessi;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;05;Valorizzazione dei territori;OBIETTIVO SPECIFICO;523;Riqualificare e valorizzare il patrimonio naturale;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;05;Valorizzazione dei territori;OBIETTIVO SPECIFICO;521;Sostenere il recupero e l'adeguamento strutturale;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;413;Qualificazione delle infrastrutture ferroviarie e intermodali.;AZIONE;4131;Acquisto di materiale rotabile ferroviario;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;414;Qualificazione della offerta di mobilità pubblica urbana in chiave eco-sostenibile.;AZIONE;4141;Parcheggio, nodo di scambio ed attrezzature direzi;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;521;Recupero e potenziamento dell'offerta di beni e attività culturali, con finalità di miglioramento dell'offerta ai fini turistici.;AZIONE;5218;Progetto integrato di recupero e valorizzazione de;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;521;Recupero e potenziamento dell'offerta di beni e attività culturali, con finalità di miglioramento dell'offerta ai fini turistici.;AZIONE;5215;Palcoscenico Marche e Mostra Raffaello;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;512;Incremento delle possibilità di fruizione delle principali attrattive naturali in un'ottica di sostenibilità ambientale.;AZIONE;5121;Ammodernamento degli impianti di risalita a fune.;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;531;Miglioramento delle condizioni ambientali e della qualità della vita e valorizzazione del patrimonio architettonico urbano.;AZIONE;5312;Abitare il centro antico di Jesi: l'asse dei servi;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;111;Potenziamento della dotazione infrastrutturale e strumentale del sistema di istruzione e  formazione;AZIONE;1111;Valorizzazione ed ammodernamento delle residenze u;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;531;Miglioramento delle condizioni ambientali e della qualità della vita e valorizzazione del patrimonio architettonico urbano.;AZIONE;5313;Riqualificazione dell'area urbana al centro della;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;04;Accessibilità ai servizi di trasporto;OBIETTIVO SPECIFICO;412;Attivare l'interporto di Jesi e le piattaforme log;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;521;Recupero e potenziamento dell'offerta di beni e attività culturali, con finalità di miglioramento dell'offerta ai fini turistici.;AZIONE;5211;Progetto integrato di recupero e valorizzazione de;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;04;Accessibilità ai servizi di trasporto;OBIETTIVO SPECIFICO;421;Favorire l'offerta di un servizio di trasporto int;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;512;Incremento delle possibilità di fruizione delle principali attrattive naturali in un'ottica di sostenibilità ambientale.;AZIONE;5125;Accordo di Programma con il MATTM per la programma;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;312;Incremento dell'offerta, della qualità ed efficienza del servizio di gestione dei rifiuti e recupero dei siti contaminati.;AZIONE;3121;Attuazione del ciclo integrato dei rifiuti;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;02;Società dell'Informazione;OBIETTIVO SPECIFICO;221;Sostenere la diffusione e l'utilizzo dell'ICT nel;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;521;Recupero e potenziamento dell'offerta di beni e attività culturali, con finalità di miglioramento dell'offerta ai fini turistici.;AZIONE;5219;Lavori di recupero mura e fonti storiche nel terr;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;521;Recupero e potenziamento dell'offerta di beni e attività culturali, con finalità di miglioramento dell'offerta ai fini turistici.;AZIONE;5212;Realizzazione della sede dell'Istituto per le Rela;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;06;Assistenza tecnica;OBIETTIVO SPECIFICO;612;Creare e potenziare un sistema gestionale integrat;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;311;Miglioramento dell'offerta, della qualità e dell'efficienza del servizio idrico.;AZIONE;3112;Pulitura degli invasi del fiume Metauro e migliora;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;02;Società dell'Informazione;OBIETTIVO SPECIFICO;211;Sviluppare e diffondere le telecomunicazioni a ban;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;06;Assistenza tecnica;OBIETTIVO SPECIFICO;622;Supportare la valutazione del programma e realizza;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;06;Assistenza tecnica;OBIETTIVO SPECIFICO;631;Fornire un supporto ai soggetti istituzionali oper;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;01;Innovazione ed economia della conoscenza;OBIETTIVO SPECIFICO;122;Favorire gli investimenti finalizzati alle tecnolo;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;01;Innovazione ed economia della conoscenza;OBIETTIVO SPECIFICO;131;Sostenere la creazione di imprese innovative.;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;04;Accessibilità ai servizi di trasporto;OBIETTIVO SPECIFICO;411;Promuovere il servizio di trasporto combinato.;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;03;Efficienza energetica e promozione delle energie rinnovabili;OBIETTIVO SPECIFICO;311;Incrementare la produzione di energia da fonti rin;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;01;Innovazione ed economia della conoscenza;OBIETTIVO SPECIFICO;141;Attivare e potenziare strumenti innovativi per fac;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;05;Valorizzazione dei territori;OBIETTIVO SPECIFICO;511;Procedere alla bonifica di aree e siti inquinati.;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;05;Valorizzazione dei territori;OBIETTIVO SPECIFICO;513;Prevenire i rischi tecnologici in ambito urbano ed;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;04;Accessibilità ai servizi di trasporto;OBIETTIVO SPECIFICO;422;Razionalizzare e informatizzare il sistema di tras;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;03;Efficienza energetica e promozione delle energie rinnovabili;OBIETTIVO SPECIFICO;312;Promuovere azioni relative al miglioramento dell'e;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;521;Recupero e potenziamento dell'offerta di beni e attività culturali, con finalità di miglioramento dell'offerta ai fini turistici.;AZIONE;5216;Museo diffuso;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;231;Introduzione di modelli gestionali innovativi nella PA al fine di migliorare l'efficacia del ciclo programmazione-controllo.;AZIONE;2311;Realizzazione del sistema integrato per la gestion;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;111;Potenziamento della dotazione infrastrutturale e strumentale del sistema di istruzione e  formazione;AZIONE;1113;Ampliamento degli spazi destinati alla ricerca uni;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;411;Sviluppo e miglioramento della dotazione delle infrastrutture portuali e aeroportuali.;AZIONE;4112;Miglioramento della dotazione infrastrutturale e p;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;521;Recupero e potenziamento dell'offerta di beni e attività culturali, con finalità di miglioramento dell'offerta ai fini turistici.;AZIONE;5213;Progetto di restauro e valorizzazione del patrimon;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;413;Qualificazione delle infrastrutture ferroviarie e intermodali.;AZIONE;4133;Elettrificazione della linea ferroviaria Ascoli Pi;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;251;Aumento del grado di apertura del sistema economico regionale;AZIONE;2511;Internazionalizzazione a Oriente: Progetto Cina -;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;221;Completamento della copertura a banda larga del territorio regionale.;AZIONE;2211;Attuazione del Piano Telematico Regionale per lo s;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;521;Recupero e potenziamento dell'offerta di beni e attività culturali, con finalità di miglioramento dell'offerta ai fini turistici.;AZIONE;5214;Recupero e ripristino del complesso monumentale Er;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;04;Accessibilità ai servizi di trasporto;OBIETTIVO SPECIFICO;414;Migliorare l'accessibilità all'aeroporto di Falcon;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;412;Qualificazione delle infrastrutture viarie;AZIONE;4125;Realizzazione di una pista ciclabile sul litorale;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;231;Introduzione di modelli gestionali innovativi nella PA al fine di migliorare l'efficacia del ciclo programmazione-controllo.;AZIONE;2312;Realizzazione di un Sistema Informativo Sanitario;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;111;Potenziamento della dotazione infrastrutturale e strumentale del sistema di istruzione e  formazione;AZIONE;1114;Laboratori didattici nelle istituzioni scolastiche;0;
1;Ciclo di programmazione 2007-2013;2007MA002FA007;PAR FSC MARCHE;LINEA;521;Recupero e potenziamento dell'offerta di beni e attività culturali, con finalità di miglioramento dell'offerta ai fini turistici.;AZIONE;52110;Restauro, miglioramento sismico e abbattimento bar;0;
1;Ciclo di programmazione 2007-2013;2007IT162PO007;POR CRO FESR MARCHE;ASSE;01;Innovazione ed economia della conoscenza;OBIETTIVO SPECIFICO;142;Rafforzare il sistema regionale delle garanzie fin;0;
2;Ciclo di programmazione 2014-2020;2017POAMBIENFSC;PIANO FSC AMBIENTE;SETTORE STRATEGICO;2;Ambiente;ASSE TEMATICO;4;Riduzione dei consumi energetici e delle emissioni;0;
2;Ciclo di programmazione 2014-2020;2017POAMBIENFSC;PIANO FSC AMBIENTE;SETTORE STRATEGICO;2;Ambiente;ASSE TEMATICO;1;Gestione dei rifiuti urbani;0;
2;Ciclo di programmazione 2014-2020;2017POAMBIENFSC;PIANO FSC AMBIENTE;SETTORE STRATEGICO;2;Ambiente;ASSE TEMATICO;2;Servizio idrico integrato;0;
2;Ciclo di programmazione 2014-2020;2017POAMBIENFSC;PIANO FSC AMBIENTE;SETTORE STRATEGICO;2;Ambiente;ASSE TEMATICO;5;Cambiamento climatico, prevenzione e gestione dei;0;
2;Ciclo di programmazione 2014-2020;2017POAMBIENFSC;PIANO FSC AMBIENTE;SETTORE STRATEGICO;2;Ambiente;ASSE TEMATICO;3;Recupero dei siti industriali e dei terreni contam;0;
1;Ciclo di programmazione 2007-2013;FSCMILITSPORT;IMPIANTI SPORTIVI PER GRUPPI SPORTIVI MILITARI;LINEA;1;Infrastrutture;AZIONE;10;Infrastrutture pubbliche, didattiche/universitarie;0;
1;Ciclo di programmazione 2007-2013;2007IT005FAMG1;PROGRAMMA ATTUATIVO SPECIALE FSC GIUSTIZIA CIVILE CELERE PER LA CRESCITA;LINEA;1;Giustizia On Line - GOL;AZIONE;11E4;Diffusione notifiche telematiche (provvedimenti na;0;
1;Ciclo di programmazione 2007-2013;2007IT005FAMG1;PROGRAMMA ATTUATIVO SPECIALE FSC GIUSTIZIA CIVILE CELERE PER LA CRESCITA;LINEA;1;Giustizia On Line - GOL;AZIONE;11E4;Diffusione decreti ingiuntivi telematici;0;
1;Ciclo di programmazione 2007-2013;2007IT005FAMG1;PROGRAMMA ATTUATIVO SPECIALE FSC GIUSTIZIA CIVILE CELERE PER LA CRESCITA;LINEA;1;Giustizia On Line - GOL;AZIONE;11E4;Monitoraggio, Valutazione del progetto ed Analisi;0;
1;Ciclo di programmazione 2007-2013;2007IT005FAMG1;PROGRAMMA ATTUATIVO SPECIALE FSC GIUSTIZIA CIVILE CELERE PER LA CRESCITA;LINEA;2;Assistenza Tecnica;AZIONE;119E3;Assistenza Tecnica;0;
2;Ciclo di programmazione 2014-2020;2017POAGRICOFSC;PIANO FSC AGRICOLTURA;SETTORE STRATEGICO;3.b;Agricoltura;ASSE TEMATICO;1;Agricoltura;0;
2;Ciclo di programmazione 2014-2020;2017POAGRICOFSC;PIANO FSC AGRICOLTURA;SETTORE STRATEGICO;3.b;Agricoltura;ASSE TEMATICO;2;Agroalimentare;0;
2;Ciclo di programmazione 2014-2020;2017POAGRICOFSC;PIANO FSC AGRICOLTURA;SETTORE STRATEGICO;3.b;Agricoltura;ASSE TEMATICO;3;Reti irrigue;0;
